"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description","external_gene_name","transcript_length"
"1","ENSG00000000003",300.387460732735,-0.213994703573742,0.140474267666585,-1.5233729787555,0.12766541835052,0.19840102016278,"tetraspanin 6 [Source:HGNC Symbol;Acc:HGNC:11858]","TSPAN6",3796
"2","ENSG00000000419",1434.32247547018,-0.23393154070369,0.0581113472373127,-4.02557420925676,5.68364521962334e-05,0.000198981072222361,"dolichyl-phosphate mannosyltransferase subunit 1, catalytic [Source:HGNC Symbol;Acc:HGNC:3005]","DPM1",3004
"3","ENSG00000000457",724.539334527406,-0.216584930842242,0.103799601483692,-2.08656803828164,0.0369271989584584,0.0682846371877757,"SCY1 like pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:19285]","SCYL3",6308
"4","ENSG00000000460",291.709146375501,0.103687045657026,0.116021020119998,0.893691897811145,0.371486761583325,0.481652821730222,"FIGNL1 interacting regulator of recombination and mitosis [Source:HGNC Symbol;Acc:HGNC:25565]","FIRRM",4355
"5","ENSG00000001036",1263.52346717163,-0.11889099073755,0.0665533904246866,-1.7864002116029,0.0740344813912523,0.12500763766499,"alpha-L-fucosidase 2 [Source:HGNC Symbol;Acc:HGNC:4008]","FUCA2",2385
"6","ENSG00000001084",1022.70444175638,0.305816864121103,0.0822574802595511,3.71780004877543,0.000200965229413025,0.000636944324965331,"glutamate-cysteine ligase catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4311]","GCLC",3785
"7","ENSG00000001167",886.238087034003,-0.719000391887997,0.0858264544603275,-8.37737497615433,5.41212064849831e-17,6.54278652214002e-16,"nuclear transcription factor Y subunit alpha [Source:HGNC Symbol;Acc:HGNC:7804]","NFYA",6209
"8","ENSG00000001460",212.390508931723,0.59189828878411,0.170613449810937,3.46923580432852,0.000521941129862789,0.0015207906015594,"sperm tail PG-rich repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:28070]","STPG1",6016
"9","ENSG00000001461",1985.34150784857,0.305778516993349,0.0519730730433614,5.88340267542456,4.01916475826001e-09,2.48596319014467e-08,"NIPA like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25233]","NIPAL3",7757
"10","ENSG00000001497",1711.77347692599,-0.168118200073063,0.0527639226860274,-3.18623391731986,0.00144138005808955,0.00384722598530668,"LAS1 like ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:25726]","LAS1L",7570
